unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,year,month,quarter,indicator_category
165987,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2012-13,2012-12-01,27.63,2012,12,4,Air Quality Indicator
168636,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2012-13,2012-12-01,12.58,2012,12,4,Air Quality Indicator
179137,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Annual Average 2013,2012-12-01,18.83,2012,12,4,Air Quality Indicator
171701,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2012-13,2012-12-01,27.11,2012,12,4,Air Quality Indicator
166015,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Winter 2012-13,2012-12-01,26.06,2012,12,4,Air Quality Indicator
168676,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2012-13,2012-12-01,10.33,2012,12,4,Air Quality Indicator
175443,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2012-13,2012-12-01,31.08,2012,12,4,Air Quality Indicator
168632,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2012-13,2012-12-01,11.59,2012,12,4,Air Quality Indicator
167757,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2013,2012-12-01,22.94,2012,12,4,Air Quality Indicator
170458,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Annual Average 2013,2012-12-01,7.84,2012,12,4,Air Quality Indicator
168667,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2012-13,2012-12-01,10.19,2012,12,4,Air Quality Indicator
176693,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2013,2012-12-01,16.36,2012,12,4,Air Quality Indicator
168669,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Winter 2012-13,2012-12-01,10.43,2012,12,4,Air Quality Indicator
166020,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Winter 2012-13,2012-12-01,26.7,2012,12,4,Air Quality Indicator
172742,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Annual Average 2013,2012-12-01,32.1,2012,12,4,Air Quality Indicator
178568,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2013,2012-12-01,8.73,2012,12,4,Air Quality Indicator
177308,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Winter 2012-13,2012-12-01,10.59,2012,12,4,Air Quality Indicator
172747,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2013,2012-12-01,12.68,2012,12,4,Air Quality Indicator
168643,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Winter 2012-13,2012-12-01,11.88,2012,12,4,Air Quality Indicator
178586,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2013,2012-12-01,9.7,2012,12,4,Air Quality Indicator
166016,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2012-13,2012-12-01,22.68,2012,12,4,Air Quality Indicator
165999,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2012-13,2012-12-01,27.64,2012,12,4,Air Quality Indicator
168657,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Winter 2012-13,2012-12-01,10.39,2012,12,4,Air Quality Indicator
171703,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2012-13,2012-12-01,25.84,2012,12,4,Air Quality Indicator
165984,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Winter 2012-13,2012-12-01,29.9,2012,12,4,Air Quality Indicator
175450,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Winter 2012-13,2012-12-01,22.57,2012,12,4,Air Quality Indicator
171728,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2012-13,2012-12-01,26.99,2012,12,4,Air Quality Indicator
175458,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Winter 2012-13,2012-12-01,16.82,2012,12,4,Air Quality Indicator
165996,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2012-13,2012-12-01,21.02,2012,12,4,Air Quality Indicator
177310,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2012-13,2012-12-01,10.53,2012,12,4,Air Quality Indicator
171714,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2012-13,2012-12-01,26.98,2012,12,4,Air Quality Indicator
170416,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2013,2012-12-01,10.05,2012,12,4,Air Quality Indicator
166008,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2012-13,2012-12-01,24.96,2012,12,4,Air Quality Indicator
178573,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2013,2012-12-01,9.57,2012,12,4,Air Quality Indicator
175429,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2012-13,2012-12-01,25.67,2012,12,4,Air Quality Indicator
166010,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Winter 2012-13,2012-12-01,25.9,2012,12,4,Air Quality Indicator
175449,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Winter 2012-13,2012-12-01,24.72,2012,12,4,Air Quality Indicator
168647,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2012-13,2012-12-01,11.71,2012,12,4,Air Quality Indicator
173225,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2012-13,2012-12-01,11.33,2012,12,4,Air Quality Indicator
173240,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2012-13,2012-12-01,12.09,2012,12,4,Air Quality Indicator
168659,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2012-13,2012-12-01,11.05,2012,12,4,Air Quality Indicator
173231,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2012-13,2012-12-01,10.35,2012,12,4,Air Quality Indicator
168645,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2012-13,2012-12-01,12.44,2012,12,4,Air Quality Indicator
168635,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2012-13,2012-12-01,14.02,2012,12,4,Air Quality Indicator
176683,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2013,2012-12-01,21.54,2012,12,4,Air Quality Indicator
175453,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Winter 2012-13,2012-12-01,20.46,2012,12,4,Air Quality Indicator
166032,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Winter 2012-13,2012-12-01,19.14,2012,12,4,Air Quality Indicator
174273,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2013,2012-12-01,11.87,2012,12,4,Air Quality Indicator
176717,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Annual Average 2013,2012-12-01,14.69,2012,12,4,Air Quality Indicator
175421,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2012-13,2012-12-01,27.06,2012,12,4,Air Quality Indicator
174272,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Annual Average 2013,2012-12-01,12.09,2012,12,4,Air Quality Indicator
178570,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2013,2012-12-01,8.74,2012,12,4,Air Quality Indicator
166031,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2012-13,2012-12-01,22.98,2012,12,4,Air Quality Indicator
176707,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Annual Average 2013,2012-12-01,18.71,2012,12,4,Air Quality Indicator
173246,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Winter 2012-13,2012-12-01,9.89,2012,12,4,Air Quality Indicator
167761,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2013,2012-12-01,23.95,2012,12,4,Air Quality Indicator
174260,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2013,2012-12-01,9.48,2012,12,4,Air Quality Indicator
168642,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Winter 2012-13,2012-12-01,12.26,2012,12,4,Air Quality Indicator
174265,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Annual Average 2013,2012-12-01,9.13,2012,12,4,Air Quality Indicator
175427,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2012-13,2012-12-01,25.3,2012,12,4,Air Quality Indicator
172729,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Annual Average 2013,2012-12-01,22.72,2012,12,4,Air Quality Indicator
178596,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2013,2012-12-01,9.13,2012,12,4,Air Quality Indicator
170441,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Annual Average 2013,2012-12-01,8.16,2012,12,4,Air Quality Indicator
170440,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Annual Average 2013,2012-12-01,8.69,2012,12,4,Air Quality Indicator
178571,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2013,2012-12-01,9.75,2012,12,4,Air Quality Indicator
174277,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Annual Average 2013,2012-12-01,7.97,2012,12,4,Air Quality Indicator
170426,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2013,2012-12-01,8.82,2012,12,4,Air Quality Indicator
179438,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2013,2012-12-01,19.86,2012,12,4,Air Quality Indicator
175441,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2012-13,2012-12-01,37.34,2012,12,4,Air Quality Indicator
175442,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2012-13,2012-12-01,32.69,2012,12,4,Air Quality Indicator
178607,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2013,2012-12-01,8.22,2012,12,4,Air Quality Indicator
175451,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Winter 2012-13,2012-12-01,24.45,2012,12,4,Air Quality Indicator
176692,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2013,2012-12-01,18.58,2012,12,4,Air Quality Indicator
175452,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Winter 2012-13,2012-12-01,22.95,2012,12,4,Air Quality Indicator
173228,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2012-13,2012-12-01,10.53,2012,12,4,Air Quality Indicator
167784,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Annual Average 2013,2012-12-01,21.36,2012,12,4,Air Quality Indicator
166012,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Winter 2012-13,2012-12-01,25.29,2012,12,4,Air Quality Indicator
174270,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2013,2012-12-01,7.85,2012,12,4,Air Quality Indicator
165992,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2012-13,2012-12-01,26.22,2012,12,4,Air Quality Indicator
173245,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2012-13,2012-12-01,10.76,2012,12,4,Air Quality Indicator
172744,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2013,2012-12-01,28.29,2012,12,4,Air Quality Indicator
165975,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2012-13,2012-12-01,33.12,2012,12,4,Air Quality Indicator
177334,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Winter 2012-13,2012-12-01,12.76,2012,12,4,Air Quality Indicator
168664,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Winter 2012-13,2012-12-01,9.86,2012,12,4,Air Quality Indicator
166033,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Winter 2012-13,2012-12-01,16.7,2012,12,4,Air Quality Indicator
170401,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2013,2012-12-01,10.9,2012,12,4,Air Quality Indicator
165993,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2012-13,2012-12-01,25.78,2012,12,4,Air Quality Indicator
172720,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Annual Average 2013,2012-12-01,23.41,2012,12,4,Air Quality Indicator
175420,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2012-13,2012-12-01,22.38,2012,12,4,Air Quality Indicator
178580,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Annual Average 2013,2012-12-01,8.6,2012,12,4,Air Quality Indicator
174259,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,Annual Average 2013,2012-12-01,9.36,2012,12,4,Air Quality Indicator
170412,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2013,2012-12-01,9.97,2012,12,4,Air Quality Indicator
167786,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2013,2012-12-01,16.67,2012,12,4,Air Quality Indicator
174276,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502,Northern SI,Annual Average 2013,2012-12-01,8.03,2012,12,4,Air Quality Indicator
179664,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Annual Average 2013,2012-12-01,8.7,2012,12,4,Air Quality Indicator
167753,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2013,2012-12-01,25.22,2012,12,4,Air Quality Indicator
168652,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Winter 2012-13,2012-12-01,10.62,2012,12,4,Air Quality Indicator
168662,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2012-13,2012-12-01,10.26,2012,12,4,Air Quality Indicator
176684,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2013,2012-12-01,22.85,2012,12,4,Air Quality Indicator
170418,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2013,2012-12-01,9.4,2012,12,4,Air Quality Indicator
165998,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Winter 2012-13,2012-12-01,21.97,2012,12,4,Air Quality Indicator
170402,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2013,2012-12-01,9.9,2012,12,4,Air Quality Indicator
168651,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Winter 2012-13,2012-12-01,10.29,2012,12,4,Air Quality Indicator
168653,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2012-13,2012-12-01,10.59,2012,12,4,Air Quality Indicator
176703,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2013,2012-12-01,27.39,2012,12,4,Air Quality Indicator
176704,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2013,2012-12-01,30.26,2012,12,4,Air Quality Indicator
167785,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Annual Average 2013,2012-12-01,20.69,2012,12,4,Air Quality Indicator
178575,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2013,2012-12-01,9.46,2012,12,4,Air Quality Indicator
178608,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2013,2012-12-01,7.82,2012,12,4,Air Quality Indicator
178590,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2013,2012-12-01,12.41,2012,12,4,Air Quality Indicator
177336,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2012-13,2012-12-01,10.76,2012,12,4,Air Quality Indicator
167768,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2013,2012-12-01,17.96,2012,12,4,Air Quality Indicator
176700,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2013,2012-12-01,33.35,2012,12,4,Air Quality Indicator
167759,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2013,2012-12-01,22.32,2012,12,4,Air Quality Indicator
172724,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2013,2012-12-01,20.23,2012,12,4,Air Quality Indicator
171700,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2012-13,2012-12-01,28.16,2012,12,4,Air Quality Indicator
173256,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502,Northern SI,Winter 2012-13,2012-12-01,9.73,2012,12,4,Air Quality Indicator
170419,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2013,2012-12-01,8.87,2012,12,4,Air Quality Indicator
172736,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Annual Average 2013,2012-12-01,18.71,2012,12,4,Air Quality Indicator
178597,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Annual Average 2013,2012-12-01,8.39,2012,12,4,Air Quality Indicator
168660,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Winter 2012-13,2012-12-01,10.84,2012,12,4,Air Quality Indicator
166025,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2012-13,2012-12-01,25.01,2012,12,4,Air Quality Indicator
173243,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Winter 2012-13,2012-12-01,12.6,2012,12,4,Air Quality Indicator
176713,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Annual Average 2013,2012-12-01,16.8,2012,12,4,Air Quality Indicator
170448,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2013,2012-12-01,8.43,2012,12,4,Air Quality Indicator
173248,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Winter 2012-13,2012-12-01,9.74,2012,12,4,Air Quality Indicator
168644,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Winter 2012-13,2012-12-01,11.7,2012,12,4,Air Quality Indicator
170431,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2013,2012-12-01,8.77,2012,12,4,Air Quality Indicator
168673,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Winter 2012-13,2012-12-01,11.73,2012,12,4,Air Quality Indicator
177330,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2012-13,2012-12-01,14.31,2012,12,4,Air Quality Indicator
179665,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Annual Average 2013,2012-12-01,10.73,2012,12,4,Air Quality Indicator
179291,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2012-13,2012-12-01,22.84,2012,12,4,Air Quality Indicator
175446,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Winter 2012-13,2012-12-01,26.15,2012,12,4,Air Quality Indicator
165982,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Winter 2012-13,2012-12-01,31.91,2012,12,4,Air Quality Indicator
170453,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Annual Average 2013,2012-12-01,8.26,2012,12,4,Air Quality Indicator
170433,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2013,2012-12-01,8.41,2012,12,4,Air Quality Indicator
166026,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2012-13,2012-12-01,24.08,2012,12,4,Air Quality Indicator
167765,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2013,2012-12-01,19.95,2012,12,4,Air Quality Indicator
175436,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2012-13,2012-12-01,29.88,2012,12,4,Air Quality Indicator
166006,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2012-13,2012-12-01,27.58,2012,12,4,Air Quality Indicator
178606,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2013,2012-12-01,7.9,2012,12,4,Air Quality Indicator
171698,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2012-13,2012-12-01,22.38,2012,12,4,Air Quality Indicator
165990,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2012-13,2012-12-01,28.58,2012,12,4,Air Quality Indicator
177307,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2012-13,2012-12-01,11.33,2012,12,4,Air Quality Indicator
168649,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Winter 2012-13,2012-12-01,11.32,2012,12,4,Air Quality Indicator
